Gene		GRCP	GLCP
ENSG00000113119		7.417e-10	3.461e-09
ENSG00000113140		2.783e-12	3.265e-12
ENSG00000113141		2.401e-06	2.369e-05
ENSG00000113161		3.919e-10	1.841e-09
ENSG00000113163		2.568e-02	1.217e-01
ENSG00000113194		3.809e-10	1.649e-09
ENSG00000113205		7.399e-10	1.522e-09
ENSG00000113209		7.412e-10	1.523e-09
ENSG00000113211		7.368e-10	1.485e-08
ENSG00000113212		6.972e-10	4.760e-09
ENSG00000113231		1.071e-09	6.801e-09
ENSG00000113240		1.081e-09	5.429e-09
ENSG00000113248		4.465e-10	6.869e-09
ENSG00000113249		8.142e-10	3.479e-09
ENSG00000113262		2.797e-10	1.200e-09
ENSG00000113263		1.874e-10	8.468e-10
ENSG00000113269		3.824e-10	4.295e-09
ENSG00000113272		1.092e-11	1.991e-11
ENSG00000113273		3.797e-10	4.886e-09
ENSG00000113282		3.708e-10	1.152e-09
ENSG00000113296		1.751e-11	2.033e-10
ENSG00000113300		7.150e-11	5.861e-10
ENSG00000113302		4.346e-12	6.688e-12
ENSG00000113303		3.895e-10	4.871e-09
ENSG00000113312		3.198e-10	1.060e-09
ENSG00000113318		1.558e-01	1.558e-01
ENSG00000113319		1.449e-10	1.029e-09
ENSG00000113328		7.834e-10	3.324e-09
ENSG00000113356		7.577e-10	2.302e-09
ENSG00000113360		2.993e-11	3.840e-10
ENSG00000113361		7.593e-10	3.589e-09
ENSG00000113368		7.380e-10	1.672e-08
ENSG00000113369		3.517e-10	3.049e-09
ENSG00000113384		4.175e-10	5.099e-10
ENSG00000113387		5.176e-10	2.480e-09
ENSG00000113389		3.647e-10	1.037e-09
ENSG00000113391		3.526e-02	1.586e-01
ENSG00000113396		7.401e-10	4.057e-09
ENSG00000113407		4.279e-10	5.870e-10
ENSG00000113441		3.808e-10	3.812e-10
ENSG00000113448		4.242e-10	8.880e-10
ENSG00000113456		4.166e-12	1.160e-11
ENSG00000113460		4.006e-10	1.836e-09
ENSG00000113494		1.448e-01	3.395e-01
ENSG00000113504		3.586e-10	2.380e-09
ENSG00000113522		3.857e-10	7.249e-10
ENSG00000113532		2.169e-04	2.591e-04
ENSG00000113552		3.696e-10	9.693e-09
ENSG00000113555		3.262e-10	7.476e-10
ENSG00000113558		9.980e-01	9.980e-01
ENSG00000113569		4.065e-11	2.707e-10
ENSG00000113575		1.844e-10	7.951e-10
ENSG00000113578		1.853e-01	3.962e-01
ENSG00000113580		3.716e-10	3.716e-10
ENSG00000113583		3.063e-02	5.032e-01
ENSG00000113593		3.893e-10	2.035e-09
ENSG00000113594		5.099e-10	1.068e-09
ENSG00000113595		3.985e-10	4.130e-09
ENSG00000113597		5.283e-10	7.403e-10
ENSG00000113600		2.185e-01	5.592e-01
ENSG00000113615		1.233e-11	4.757e-11
ENSG00000113621		3.792e-10	4.834e-10
ENSG00000113638		1.829e-10	7.910e-10
ENSG00000113643		7.539e-10	3.224e-09
ENSG00000113645		3.934e-12	4.451e-12
ENSG00000113648		2.114e-10	4.881e-10
ENSG00000113649		3.743e-10	2.775e-09
ENSG00000113657		1.610e-04	1.390e-03
ENSG00000113658		1.100e-10	9.137e-10
ENSG00000113712		3.667e-10	7.445e-09
ENSG00000113716		7.390e-10	3.470e-09
ENSG00000113719		6.383e-10	4.961e-09
ENSG00000113721		4.391e-10	6.057e-10
ENSG00000113722		7.395e-10	1.033e-09
ENSG00000113732		7.413e-10	6.875e-09
ENSG00000113734		3.715e-10	5.662e-10
ENSG00000113739		3.896e-11	4.215e-10
ENSG00000113742		3.750e-10	8.407e-10
ENSG00000113749		7.398e-10	9.351e-10
ENSG00000113758		3.600e-10	5.581e-10
ENSG00000113761		1.682e-11	4.908e-11
ENSG00000113763		8.377e-10	2.937e-09
ENSG00000118322		3.018e-01	4.565e-01
ENSG00000118985		2.657e-01	6.905e-01
ENSG00000119048		2.790e-11	3.784e-11
ENSG00000120129		4.610e-10	1.722e-09
ENSG00000120137		7.165e-10	2.437e-09
ENSG00000120149		9.804e-01	9.804e-01
ENSG00000120306		3.707e-10	8.582e-10
ENSG00000120314		3.811e-10	3.872e-10
ENSG00000120318		3.632e-10	1.083e-08
ENSG00000120322		3.798e-10	2.898e-09
ENSG00000120324		7.407e-10	4.643e-09
ENSG00000120327		3.701e-10	5.635e-10
ENSG00000120328		3.844e-10	6.893e-10
ENSG00000120329		7.622e-10	4.184e-09
ENSG00000120705		7.408e-10	5.905e-09
ENSG00000120708		2.766e-10	4.749e-10
ENSG00000120709		7.414e-10	2.790e-09
ENSG00000120725		4.973e-12	8.087e-12
ENSG00000120727		1.289e-02	1.289e-02
ENSG00000120729		7.485e-10	1.142e-09
ENSG00000120733		8.464e-10	8.148e-09
ENSG00000120738		8.115e-10	2.892e-09
ENSG00000122008		9.207e-11	1.078e-09
ENSG00000122012		3.684e-10	1.116e-08
ENSG00000122203		3.726e-10	7.696e-10
ENSG00000123213		3.533e-11	4.189e-10
ENSG00000123219		5.751e-10	1.681e-09
ENSG00000123643		7.317e-10	3.317e-09
ENSG00000124275		4.240e-10	1.043e-09
ENSG00000124279		3.701e-10	3.975e-09
ENSG00000125347		3.644e-10	2.522e-08
ENSG00000127022		1.222e-04	8.057e-03
ENSG00000127184		3.909e-10	1.150e-08
ENSG00000127743		2.683e-10	4.305e-09
ENSG00000129595		3.735e-10	1.247e-09
ENSG00000129596		3.724e-10	7.547e-09
ENSG00000129625		2.651e-06	2.854e-05
ENSG00000130449		3.830e-10	7.845e-10
ENSG00000131187		3.713e-10	3.713e-10
ENSG00000131188		4.183e-12	5.877e-12
ENSG00000131435		3.624e-10	3.658e-09
ENSG00000131437		1.628e-10	1.656e-09
ENSG00000131446		5.579e-10	3.385e-09
ENSG00000131459		3.651e-10	1.615e-09
ENSG00000131495		1.071e-10	1.190e-09
ENSG00000131503		6.974e-10	7.946e-10
ENSG00000131504		4.004e-10	2.408e-09
ENSG00000131507		2.598e-01	2.598e-01
ENSG00000131508		4.153e-10	1.108e-09
ENSG00000131711		4.843e-10	8.642e-10
ENSG00000131730		7.501e-10	3.586e-09
ENSG00000131732		3.817e-10	2.307e-09
ENSG00000131844		3.318e-10	1.428e-09
ENSG00000132356		3.680e-10	2.390e-09
ENSG00000132357		3.755e-10	1.031e-09
ENSG00000132563		6.112e-10	4.591e-09
ENSG00000132570		3.728e-10	3.759e-10
ENSG00000132837		3.718e-10	1.734e-09
ENSG00000132840		3.750e-10	4.498e-09
ENSG00000132842		7.695e-10	1.064e-09
ENSG00000132846		8.416e-10	3.843e-09
ENSG00000132911		7.049e-10	2.974e-09
ENSG00000132912		4.339e-10	1.221e-09
ENSG00000133302		3.287e-10	8.737e-09
ENSG00000133398		3.590e-10	1.389e-09
ENSG00000133401		2.333e-10	2.270e-09
ENSG00000133706		3.601e-10	3.608e-10
ENSG00000133710		3.704e-10	5.805e-09
ENSG00000133835		1.124e-10	4.620e-10
ENSG00000134056		9.091e-11	9.821e-11
ENSG00000134057		3.828e-10	1.305e-09
ENSG00000134058		4.159e-10	9.007e-10
ENSG00000134061		3.695e-10	1.051e-09
ENSG00000134352		3.703e-10	3.707e-10
ENSG00000134363		2.134e-10	4.096e-09
ENSG00000134480		3.696e-10	5.314e-09
ENSG00000134516		5.280e-10	1.157e-09
ENSG00000134970		6.997e-10	4.248e-09
ENSG00000134982		4.324e-10	6.143e-10
ENSG00000134986		5.486e-04	1.531e-03
ENSG00000134987		4.076e-10	2.358e-09
ENSG00000135074		4.941e-12	9.870e-12
ENSG00000135077		7.036e-10	7.165e-09
ENSG00000135083		3.931e-10	1.682e-09
ENSG00000138829		8.703e-10	1.692e-09
ENSG00000142319		8.274e-12	3.727e-11
ENSG00000145491		7.030e-11	3.754e-10
ENSG00000145494		3.706e-10	3.706e-10
ENSG00000145495		4.336e-10	1.575e-09
ENSG00000145506		3.045e-04	2.815e-03
ENSG00000145536		3.022e-11	4.444e-10
ENSG00000145545		1.516e-10	1.546e-09
ENSG00000145555		8.337e-10	4.879e-09
ENSG00000145569		8.407e-01	9.879e-01
ENSG00000145592		7.043e-10	1.717e-09
ENSG00000145604		3.698e-10	1.629e-09
ENSG00000145623		3.172e-10	3.236e-09
ENSG00000145632		1.571e-03	3.872e-03
ENSG00000145649		4.211e-10	6.088e-10
ENSG00000145675		3.701e-10	5.654e-10
ENSG00000145685		3.708e-10	1.146e-09
ENSG00000145687		3.793e-10	1.253e-09
ENSG00000145692		5.436e-10	6.874e-10
ENSG00000145700		3.197e-10	4.044e-09
ENSG00000145703		3.710e-10	8.236e-09
ENSG00000145708		3.872e-10	3.952e-09
ENSG00000145715		1.177e-01	4.146e-01
ENSG00000145721		5.567e-10	3.510e-09
ENSG00000145723		1.934e-02	9.772e-02
ENSG00000145725		1.109e-09	6.876e-09
ENSG00000145730		4.808e-01	7.971e-01
ENSG00000145734		4.654e-11	4.654e-11
ENSG00000145736		3.790e-10	3.107e-09
ENSG00000145740		9.778e-11	1.242e-10
ENSG00000145741		7.421e-10	6.762e-09
ENSG00000145743		7.590e-10	1.525e-09
ENSG00000145757		7.122e-10	3.187e-09
ENSG00000145777		5.118e-10	2.900e-09
ENSG00000145779		3.587e-10	8.839e-09
ENSG00000145780		2.301e-12	3.376e-12
ENSG00000145781		3.706e-10	3.706e-10
ENSG00000145782		1.845e-02	8.816e-02
ENSG00000145794		3.725e-10	8.582e-10
ENSG00000145817		4.975e-10	6.341e-09
ENSG00000145819		4.423e-10	6.017e-10
ENSG00000145824		2.751e-12	2.751e-12
ENSG00000145833		3.677e-10	7.544e-10
ENSG00000145850		1.243e-10	4.772e-10
ENSG00000145860		7.701e-10	5.033e-09
ENSG00000145861		7.407e-10	2.108e-09
ENSG00000145864		3.713e-10	1.638e-09
ENSG00000145868		3.863e-11	4.201e-10
ENSG00000145882		4.181e-03	3.825e-02
ENSG00000145901		3.823e-10	1.173e-09
ENSG00000145907		3.714e-10	1.035e-08
ENSG00000145908		3.842e-10	6.787e-10
ENSG00000145911		4.058e-10	6.994e-10
ENSG00000145912		7.526e-10	5.440e-09
ENSG00000145916		6.259e-01	7.052e-01
ENSG00000145919		3.929e-10	5.273e-10
ENSG00000145920		3.696e-10	2.994e-09
ENSG00000145934		7.297e-01	9.146e-01
ENSG00000145936		2.789e-01	4.191e-01
ENSG00000146001		3.958e-10	5.456e-09
ENSG00000146005		5.991e-10	6.377e-09
ENSG00000146006		1.340e-02	3.600e-01
ENSG00000146007		8.699e-12	2.995e-11
ENSG00000146013		3.823e-10	1.262e-09
ENSG00000146021		3.696e-10	1.131e-09
ENSG00000146054		9.375e-10	3.727e-09
ENSG00000146063		1.427e-11	1.074e-10
ENSG00000146066		3.967e-10	1.085e-09
ENSG00000146067		7.414e-10	7.494e-10
ENSG00000146083		1.133e-11	4.562e-11
ENSG00000146090		3.518e-10	8.145e-10
ENSG00000146094		6.936e-11	2.142e-10
ENSG00000150712		4.425e-10	2.119e-09
ENSG00000150753		7.415e-10	6.370e-09
ENSG00000150756		3.600e-03	2.209e-02
ENSG00000151292		6.927e-10	6.796e-09
ENSG00000151304		6.026e-11	1.154e-09
ENSG00000151388		3.072e-10	1.012e-09
ENSG00000151422		3.809e-10	7.778e-10
ENSG00000151876		3.815e-10	2.043e-09
ENSG00000151881		3.701e-10	1.729e-09
ENSG00000151882		3.815e-10	5.624e-10
ENSG00000151883		2.644e-12	3.567e-12
ENSG00000152348		3.851e-10	1.630e-09
ENSG00000152359		4.911e-10	1.235e-09
ENSG00000152377		6.048e-12	1.698e-11
ENSG00000152380		3.718e-10	6.824e-10
ENSG00000152409		3.704e-10	4.534e-09
ENSG00000152413		2.343e-10	1.025e-09
ENSG00000152422		7.565e-10	1.908e-09
ENSG00000152495		1.383e-03	2.850e-02
ENSG00000152503		7.400e-10	2.302e-09
ENSG00000152582		3.715e-10	1.151e-09
ENSG00000152611		5.399e-10	2.144e-09
ENSG00000152620		3.709e-10	3.469e-09
ENSG00000152669		7.190e-10	7.390e-09
ENSG00000152684		3.711e-10	1.053e-09
ENSG00000152700		7.434e-10	2.696e-09
ENSG00000152705		1.044e-11	2.694e-11
ENSG00000152931		9.812e-02	3.346e-01
ENSG00000152932		1.032e-10	2.105e-10
ENSG00000152939		4.995e-11	2.468e-10
ENSG00000152942		3.561e-10	4.587e-09
ENSG00000153006		6.826e-01	8.657e-01
ENSG00000153015		5.617e-10	3.054e-09
ENSG00000153037		7.167e-12	1.961e-11
ENSG00000153044		3.739e-10	8.575e-10
ENSG00000153071		3.177e-10	1.568e-09
ENSG00000153113		4.746e-10	2.266e-09
ENSG00000153140		3.093e-11	2.341e-10
ENSG00000153347		3.855e-10	1.180e-09
ENSG00000153395		6.570e-10	6.539e-09
ENSG00000153404		3.669e-10	7.662e-09
ENSG00000153914		3.821e-10	1.895e-09
ENSG00000153922		3.680e-10	2.308e-09
ENSG00000154122		3.816e-10	8.062e-10
ENSG00000154124		7.658e-10	1.377e-09
ENSG00000154153		1.111e-01	5.340e-01
ENSG00000155324		7.722e-10	1.430e-09
ENSG00000155329		4.190e-12	7.604e-12
ENSG00000155506		3.643e-10	2.421e-09
ENSG00000155508		3.678e-10	1.423e-08
ENSG00000155511		6.490e-02	4.964e-01
ENSG00000155542		9.198e-10	1.308e-09
ENSG00000155545		3.100e-11	3.807e-11
ENSG00000155846		6.372e-10	1.503e-09
ENSG00000155850		3.359e-10	2.444e-09
ENSG00000155858		2.647e-11	4.935e-10
ENSG00000155868		7.406e-10	4.348e-09
ENSG00000156427		3.877e-10	4.498e-10
ENSG00000156453		3.715e-10	3.715e-10
ENSG00000156463		7.403e-10	2.106e-09
ENSG00000156475		9.790e-12	1.375e-10
ENSG00000157107		6.227e-10	1.704e-09
ENSG00000157111		2.350e-01	2.350e-01
ENSG00000157510		3.727e-10	5.800e-10
ENSG00000158402		6.375e-10	7.400e-10
ENSG00000158458		3.900e-10	1.433e-09
ENSG00000158985		3.685e-10	6.182e-09
ENSG00000158987		3.516e-10	3.126e-09
ENSG00000160867		3.767e-10	1.742e-09
ENSG00000160883		3.706e-10	2.126e-09
ENSG00000161010		6.933e-10	2.280e-08
ENSG00000161011		4.696e-10	1.681e-08
ENSG00000161013		4.071e-10	8.870e-10
ENSG00000161021		5.617e-10	3.919e-09
ENSG00000161055		3.737e-10	3.049e-09
ENSG00000164151		3.732e-10	3.732e-10
ENSG00000164171		4.237e-10	4.889e-09
ENSG00000164172		7.299e-03	1.125e-02
ENSG00000164175		7.900e-10	4.066e-09
ENSG00000164176		7.400e-10	1.815e-09
ENSG00000164180		5.074e-10	1.261e-09
ENSG00000164181		3.202e-01	6.468e-01
ENSG00000164182		5.066e-11	1.496e-10
ENSG00000164185		6.076e-10	1.290e-09
ENSG00000164187		7.398e-10	4.938e-09
ENSG00000164188		7.521e-10	5.076e-09
ENSG00000164190		3.869e-10	1.853e-09
ENSG00000164197		3.901e-10	2.288e-09
ENSG00000164199		3.799e-10	3.833e-10
ENSG00000164209		7.408e-10	9.312e-09
ENSG00000164211		3.877e-10	7.347e-09
ENSG00000164219		3.997e-04	5.077e-04
ENSG00000164220		7.484e-10	1.017e-08
ENSG00000164221		3.723e-10	6.695e-10
ENSG00000164236		4.797e-10	3.015e-09
ENSG00000164237		1.175e-04	1.175e-04
ENSG00000164241		8.120e-04	6.013e-03
ENSG00000164244		4.615e-01	7.717e-01
ENSG00000164251		1.663e-11	1.663e-11
ENSG00000164252		7.929e-10	1.129e-09
ENSG00000164253		7.356e-10	9.803e-09
ENSG00000164258		5.238e-11	3.027e-10
ENSG00000164265		8.205e-12	1.037e-11
ENSG00000164266		6.332e-10	1.790e-09
ENSG00000164283		7.393e-10	3.572e-09
ENSG00000164284		7.471e-10	2.701e-09
ENSG00000164291		7.412e-10	9.405e-09
ENSG00000164292		9.934e-01	9.934e-01
ENSG00000164294		8.181e-10	3.582e-09
ENSG00000164296		2.885e-12	5.848e-12
ENSG00000164300		3.907e-10	3.443e-09
ENSG00000164307		3.769e-10	4.441e-09
ENSG00000164308		3.684e-10	4.049e-09
ENSG00000164309		8.669e-02	5.429e-01
ENSG00000164318		1.234e-10	1.858e-09
ENSG00000164325		5.346e-10	3.835e-09
ENSG00000164326		3.868e-10	3.360e-09
ENSG00000164327		9.497e-10	6.496e-09
ENSG00000164329		4.027e-12	1.064e-11
ENSG00000164330		3.872e-10	4.976e-10
ENSG00000164331		2.696e-01	2.962e-01
ENSG00000164332		7.507e-10	2.648e-09
ENSG00000164334		5.275e-10	2.101e-09
ENSG00000164338		7.542e-10	6.717e-09
ENSG00000164346		4.156e-10	3.266e-09
ENSG00000164347		5.673e-10	3.923e-09
ENSG00000164366		3.118e-10	2.230e-09
ENSG00000164398		3.937e-10	8.322e-09
ENSG00000164402		9.014e-11	2.719e-10
ENSG00000164403		4.822e-11	6.098e-11
ENSG00000164404		4.410e-10	1.704e-09
ENSG00000164405		8.525e-10	1.012e-08
ENSG00000164406		6.095e-10	1.548e-09
ENSG00000164463		2.065e-12	2.847e-12
ENSG00000164466		5.928e-10	1.740e-09
ENSG00000164512		7.254e-10	3.459e-08
ENSG00000164574		5.823e-10	8.405e-09
ENSG00000164576		1.609e-10	2.484e-10
ENSG00000164587		8.642e-11	2.862e-10
ENSG00000164591		1.459e-01	1.459e-01
ENSG00000164609		5.077e-11	9.707e-11
ENSG00000164611		7.522e-10	1.565e-09
ENSG00000164615		9.118e-11	2.773e-10
ENSG00000164616		4.242e-10	2.660e-09
ENSG00000164620		8.882e-12	1.829e-11
ENSG00000164902		7.495e-10	2.221e-09
ENSG00000164904		5.161e-11	2.917e-10
ENSG00000165671		1.424e-10	1.656e-09
ENSG00000165810		8.727e-10	2.410e-09
ENSG00000168246		7.792e-11	8.679e-10
ENSG00000168685		7.406e-10	2.007e-09
ENSG00000168724		3.465e-10	6.193e-10
ENSG00000168903		3.998e-10	1.920e-09
ENSG00000168916		3.294e-10	1.330e-09
ENSG00000168938		3.914e-10	4.153e-10
ENSG00000168944		3.835e-10	4.577e-09
ENSG00000169045		3.518e-10	1.457e-09
ENSG00000169131		3.788e-10	3.895e-10
ENSG00000169220		3.932e-10	5.888e-10
ENSG00000169223		5.221e-11	2.463e-10
ENSG00000169228		1.577e-10	1.598e-10
ENSG00000169230		3.359e-12	3.359e-12
ENSG00000169247		3.821e-10	6.061e-09
ENSG00000169252		4.350e-10	9.695e-10
ENSG00000169258		4.466e-10	6.473e-10
ENSG00000169271		7.397e-10	1.619e-09
ENSG00000169302		6.876e-10	2.819e-09
ENSG00000169567		1.341e-11	1.628e-11
ENSG00000169570		7.512e-10	1.106e-08
ENSG00000169777		8.285e-10	6.203e-09
ENSG00000169862		9.258e-10	5.564e-09
ENSG00000170074		6.121e-12	6.121e-12
ENSG00000170085		1.795e-10	2.937e-09
ENSG00000170089		3.708e-10	7.608e-10
ENSG00000170091		3.784e-10	5.568e-09
ENSG00000170214		7.698e-10	2.119e-09
ENSG00000170231		8.048e-11	6.636e-10
ENSG00000170234		3.333e-01	5.671e-01
ENSG00000170271		6.048e-10	3.039e-09
ENSG00000170445		3.755e-10	1.436e-09
ENSG00000170458		5.682e-10	4.636e-09
ENSG00000170464		3.739e-10	9.735e-10
ENSG00000170469		7.538e-10	3.680e-09
ENSG00000170476		3.711e-10	2.411e-09
ENSG00000170482		9.294e-12	1.139e-11
ENSG00000170549		4.095e-10	4.200e-10
ENSG00000170561		7.149e-10	3.849e-09
ENSG00000170571		3.847e-10	7.334e-09
ENSG00000170584		1.988e-10	3.264e-09
ENSG00000170606		8.606e-10	3.706e-09
ENSG00000170624		7.414e-10	7.291e-09
ENSG00000171368		5.199e-10	5.668e-09
ENSG00000171421		2.944e-10	4.749e-09
ENSG00000171444		3.794e-10	3.498e-09
ENSG00000171522		7.480e-10	5.154e-09
ENSG00000171530		2.833e-10	8.790e-10
ENSG00000171604		7.280e-10	6.521e-09
ENSG00000171617		3.728e-10	3.449e-09
ENSG00000171643		3.414e-10	5.477e-09
ENSG00000171720		3.662e-10	4.209e-09
ENSG00000171992		7.900e-10	6.357e-09
ENSG00000172058		3.713e-10	4.686e-10
ENSG00000172062		3.735e-11	3.515e-10
ENSG00000172239		3.697e-10	2.876e-09
ENSG00000172244		4.628e-10	5.861e-10
ENSG00000172262		6.770e-10	5.747e-09
ENSG00000172548		3.839e-10	1.550e-09
ENSG00000172568		8.525e-10	3.293e-09
ENSG00000172795		1.112e-11	4.722e-11
ENSG00000172869		7.533e-10	2.426e-09
ENSG00000172901		4.293e-10	9.907e-10
ENSG00000173210		1.493e-10	9.195e-09
ENSG00000173221		3.522e-11	4.716e-11
ENSG00000173261		3.737e-01	3.756e-01
ENSG00000173545		4.049e-10	2.097e-09
ENSG00000173926		3.846e-10	6.858e-10
ENSG00000173930		7.279e-10	1.321e-08
ENSG00000174132		3.690e-10	8.556e-10
ENSG00000174136		2.073e-04	1.615e-03
ENSG00000174695		4.029e-10	8.793e-10
ENSG00000174705		7.412e-10	7.412e-10
ENSG00000175309		4.245e-10	1.947e-09
ENSG00000175414		3.708e-10	3.194e-09
ENSG00000175416		8.279e-10	2.694e-09
ENSG00000175426		3.172e-01	3.172e-01
ENSG00000175449		6.318e-10	3.105e-09
ENSG00000175471		1.108e-11	3.467e-11
ENSG00000175745		3.534e-06	1.411e-04
ENSG00000175749		8.164e-10	3.779e-09
ENSG00000175857		4.135e-10	1.081e-09
ENSG00000176018		4.867e-01	5.942e-01
ENSG00000176049		3.711e-10	2.494e-09
ENSG00000176055		3.732e-10	4.701e-10
ENSG00000176087		3.699e-10	1.830e-09
ENSG00000176783		1.079e-01	2.073e-01
ENSG00000176788		4.665e-10	2.819e-09
ENSG00000176857		3.713e-10	3.656e-09
ENSG00000176928		3.709e-10	3.709e-10
ENSG00000177034		6.146e-12	1.697e-11
ENSG00000177058		6.118e-10	6.773e-09
ENSG00000177453		3.731e-10	3.783e-10
ENSG00000177556		2.653e-10	1.703e-09
ENSG00000177721		1.562e-10	2.243e-09
