Gene		GRCP	GLCP
g13301		1.687e-09	2.313e-09
g13302		2.603e-08	3.049e-08
g13303		1.748e-08	2.332e-08
g13304		3.653e-08	3.923e-08
g13305		6.072e-10	6.716e-10
g13306		1.736e-08	2.649e-08
g13307		1.045e-08	1.171e-08
g13308		2.368e-08	2.509e-08
g13309		5.272e-09	1.022e-08
g1331		3.446e-08	3.475e-08
g13310		9.580e-01	9.687e-01
g13311		6.930e-10	8.146e-10
g13312		1.759e-08	1.948e-08
g13313		2.954e-08	3.566e-08
g13314		2.580e-08	2.739e-08
g13315		1.035e-08	1.350e-08
g13316		1.978e-08	2.062e-08
g13317		2.558e-08	2.809e-08
g13318		2.584e-08	2.650e-08
g13319		1.722e-08	2.127e-08
g1332		8.654e-09	1.007e-08
g13320		8.771e-09	9.435e-09
g13321		4.984e-01	5.039e-01
g13322		1.520e-03	2.234e-03
g13323		5.119e-04	6.513e-04
g13324		9.857e-09	1.100e-08
g13325		5.532e-10	6.360e-10
g13326		2.371e-08	2.404e-08
g13327		9.631e-09	9.631e-09
g13328		9.891e-01	1.000e+00
g13329		9.027e-01	9.955e-01
g1333		9.603e-09	1.156e-08
g13330		5.299e-02	5.402e-02
g13331		1.727e-08	1.727e-08
g13332		1.675e-08	1.712e-08
g13333		1.196e-10	1.415e-10
g13334		6.211e-09	1.229e-08
g13335		4.938e-09	1.337e-08
g13336		1.575e-08	2.302e-08
g13337		9.369e-01	9.993e-01
g13338		7.120e-04	9.057e-04
g13339		8.805e-09	8.828e-09
g1334		1.791e-08	1.892e-08
g13340		1.668e-08	1.823e-08
g13341		1.662e-08	1.705e-08
g13342		2.664e-08	2.891e-08
g13343		2.118e-08	2.381e-08
g13344		2.653e-08	2.743e-08
g13345		2.190e-08	2.685e-08
g13346		4.305e-08	4.372e-08
g13347		2.002e-08	2.082e-08
g13348		8.626e-09	8.626e-09
g13349		2.045e-08	2.082e-08
g1335		8.637e-09	8.637e-09
g13350		3.810e-10	4.394e-10
g13351		8.649e-09	9.399e-09
g13352		7.242e-03	1.330e-02
g13353		1.721e-08	1.880e-08
g13354		1.725e-08	1.734e-08
g13355		8.643e-09	1.414e-08
g13356		6.588e-08	7.185e-08
g13357		3.848e-01	4.440e-01
g13358		9.207e-09	9.488e-09
g13359		4.197e-02	4.428e-02
g1336		9.255e-09	9.582e-09
g13360		5.262e-01	9.548e-01
g13361		2.586e-08	2.607e-08
g13362		1.105e-08	1.547e-08
g13363		3.596e-08	3.971e-08
g13364		8.683e-09	1.206e-08
g13365		3.443e-08	3.764e-08
g13366		2.583e-08	2.611e-08
g13367		3.497e-09	3.975e-09
g13368		8.495e-09	1.052e-08
g13369		8.706e-10	9.168e-10
g1337		1.759e-08	2.505e-08
g13370		7.115e-01	7.444e-01
g13371		4.476e-01	4.824e-01
g13372		2.157e-08	2.280e-08
g13373		8.604e-09	1.142e-08
g13374		5.542e-02	6.459e-02
g13375		1.727e-02	1.738e-02
g13376		1.835e-08	2.005e-08
g13377		8.648e-09	8.648e-09
g13378		1.373e-08	1.554e-08
g13379		2.583e-08	2.640e-08
g1338		3.813e-03	1.470e-02
g13380		1.217e-08	1.762e-08
g13381		1.756e-10	1.823e-10
g13382		2.903e-09	4.880e-09
g13383		1.727e-08	1.729e-08
g13384		2.582e-08	3.487e-08
g13385		1.759e-08	1.848e-08
g13386		1.820e-08	2.648e-08
g13387		2.641e-08	3.466e-08
g13388		1.929e-09	3.658e-09
g13389		1.723e-08	2.147e-08
g1339		2.566e-08	2.566e-08
g13390		1.002e-09	1.174e-09
g13391		3.443e-08	4.273e-08
g13392		9.018e-09	9.625e-09
g13393		8.402e-02	1.045e-01
g13394		2.372e-04	2.454e-04
g13395		2.712e-08	3.183e-08
g13396		9.526e-09	9.972e-09
g13397		4.356e-01	4.429e-01
g13398		1.723e-08	2.467e-08
g13399		1.723e-08	1.789e-08
g134		9.311e-09	2.482e-08
g1340		1.415e-08	1.478e-08
g13400		1.723e-08	1.968e-08
g13401		7.954e-01	9.936e-01
g13402		4.910e-10	9.563e-10
g13403		1.723e-08	1.921e-08
g13404		2.543e-08	3.949e-08
g13405		3.644e-11	3.644e-11
g13406		2.808e-08	2.846e-08
g13407		1.781e-08	1.864e-08
g13408		2.547e-08	2.650e-08
g13409		8.965e-09	1.002e-08
g1341		2.764e-03	3.678e-03
g13410		1.592e-01	1.905e-01
g13411		9.934e-09	1.109e-08
g13412		2.583e-08	2.829e-08
g13413		8.659e-03	8.659e-03
g13414		1.669e-08	2.009e-08
g13415		8.287e-01	9.746e-01
g13416		9.111e-01	9.982e-01
g13417		9.314e-09	1.017e-08
g13418		8.819e-11	9.683e-11
g13419		8.572e-09	9.878e-09
g1342		1.853e-08	2.133e-08
g13420		3.445e-08	4.348e-08
g13421		1.867e-08	2.057e-08
g13422		1.821e-08	3.962e-08
g13423		2.559e-02	2.974e-02
g13424		1.742e-08	2.054e-08
g13425		1.764e-08	2.791e-08
g13426		1.895e-01	7.075e-01
g13427		1.725e-08	1.763e-08
g13428		9.027e-09	9.050e-09
g13429		8.834e-09	8.985e-09
g1343		5.805e-10	5.967e-10
g13430		1.880e-08	2.470e-08
g13431		9.227e-09	1.111e-08
g13432		1.641e-08	1.824e-08
g13433		8.504e-09	8.504e-09
g13434		8.632e-09	8.632e-09
g13435		9.356e-09	9.744e-09
g13436		9.871e-01	9.871e-01
g13437		6.445e-09	8.779e-09
g13438		7.195e-03	7.612e-03
g13439		2.272e-10	2.540e-10
g1344		3.489e-08	3.911e-08
g13440		2.540e-08	3.360e-08
g13441		3.843e-08	4.222e-08
g13442		8.661e-09	1.082e-08
g13443		2.702e-08	3.202e-08
g13444		6.361e-10	7.566e-10
g13445		8.822e-09	8.826e-09
g13446		1.456e-08	1.721e-08
g13447		3.382e-09	4.313e-09
g13448		4.298e-08	4.401e-08
g13449		9.695e-09	9.701e-09
g1345		2.038e-08	2.135e-08
g13450		1.220e-02	3.228e-02
g13451		3.445e-08	3.540e-08
g13452		9.025e-09	1.629e-08
g13453		1.728e-08	2.009e-08
g13454		9.898e-01	9.898e-01
g13455		8.616e-09	8.616e-09
g13456		3.586e-10	3.978e-10
g13457		1.957e-08	2.144e-08
g13458		8.906e-09	8.906e-09
g13459		2.817e-09	4.600e-09
g1346		1.767e-08	1.803e-08
g13460		8.803e-09	1.399e-08
g13461		2.428e-10	2.454e-10
g13462		2.560e-10	2.854e-10
g13463		3.284e-10	5.308e-10
g13464		1.753e-08	1.891e-08
g13465		1.561e-02	1.631e-02
g13466		2.516e-08	2.957e-08
g13467		9.206e-01	9.838e-01
g13468		1.747e-08	1.854e-08
g13469		4.555e-10	8.047e-10
g1347		2.583e-08	2.696e-08
g13470		8.573e-09	9.415e-09
g13471		3.154e-10	4.043e-10
g13472		3.592e-02	4.348e-01
g13473		1.725e-08	1.755e-08
g13474		1.779e-08	1.797e-08
g13475		1.227e-09	1.415e-09
g13476		1.724e-08	1.846e-08
g13477		5.344e-09	5.345e-09
g13478		2.127e-08	2.769e-08
g13479		1.790e-08	1.941e-08
g1348		9.103e-09	1.058e-08
g13480		2.024e-08	2.227e-08
g13481		5.135e-08	5.195e-08
g13482		2.677e-08	3.179e-08
g13483		3.446e-08	3.663e-08
g13484		8.888e-09	9.047e-09
g13485		1.380e-03	1.487e-03
g13486		2.974e-08	3.607e-08
g13487		4.147e-09	8.226e-09
g13488		5.680e-11	5.858e-11
g13489		8.629e-09	8.723e-09
g1349		2.770e-09	3.097e-09
g13490		4.332e-08	4.937e-08
g13491		1.356e-08	1.560e-08
g13492		1.000e+00	1.000e+00
g13493		1.723e-08	2.033e-08
g13494		1.271e-01	1.338e-01
g13495		8.620e-09	8.997e-09
g13496		1.865e-10	2.024e-10
g13497		2.583e-08	3.318e-08
g13498		5.977e-01	8.256e-01
g13499		1.370e-03	1.465e-03
g135		4.427e-11	4.450e-11
g1350		1.610e-09	2.214e-09
g13500		9.954e-01	9.954e-01
g13501		1.050e-10	1.050e-10
g13502		8.845e-09	8.845e-09
g13503		1.723e-08	2.052e-08
g13504		3.100e-01	5.158e-01
g13505		8.844e-09	8.890e-09
g13506		4.180e-08	5.808e-08
g13507		3.640e-04	4.145e-04
g13508		1.361e-08	1.465e-08
g13509		4.305e-08	4.616e-08
g1351		1.784e-08	1.817e-08
g13510		2.580e-08	3.248e-08
g13511		8.575e-09	9.694e-09
g13512		1.723e-08	2.269e-08
g13513		8.631e-09	9.849e-09
g13514		2.585e-08	2.745e-08
g13515		2.522e-08	2.576e-08
g13516		8.958e-09	1.015e-08
g13517		4.467e-06	1.550e-05
g13518		1.706e-08	3.809e-08
g13519		1.042e-08	1.164e-08
g1352		1.361e-08	1.381e-08
g13520		1.832e-08	1.846e-08
g13521		9.651e-11	1.124e-10
g13522		8.890e-09	9.429e-09
g13523		2.471e-01	2.471e-01
g13524		9.075e-09	9.161e-09
g13525		3.087e-08	3.396e-08
g13526		1.723e-08	1.760e-08
g13527		9.605e-09	1.036e-08
g13528		3.138e-10	3.880e-10
g13529		7.383e-01	7.435e-01
g1353		7.562e-09	8.928e-09
g13530		1.728e-08	2.245e-08
g13531		1.727e-08	1.728e-08
g13532		9.647e-09	1.167e-08
g13533		3.517e-08	4.543e-08
g13534		4.299e-08	4.449e-08
g13535		2.578e-08	2.785e-08
g13536		1.886e-08	2.171e-08
g13537		2.742e-10	2.820e-10
g13538		1.131e-08	1.257e-08
g13539		9.714e-09	9.996e-09
g1354		2.207e-10	2.398e-10
g13540		1.772e-08	1.853e-08
g13541		1.835e-02	3.034e-02
g13542		3.292e-10	4.871e-10
g13543		2.163e-08	2.266e-08
g13544		7.948e-03	9.651e-03
g13545		2.857e-02	1.271e-01
g13546		1.759e-08	2.068e-08
g13547		1.000e+00	1.000e+00
g13548		3.446e-08	3.523e-08
g13549		1.730e-08	1.741e-08
g1355		8.660e-09	8.943e-09
g13550		1.825e-08	2.020e-08
g13551		8.632e-09	8.820e-09
g13552		2.584e-08	3.169e-08
g13553		1.388e-01	3.063e-01
g13554		1.397e-02	9.441e-02
g13555		3.443e-08	3.641e-08
g13556		8.246e-09	2.523e-08
g13557		2.468e-11	2.468e-11
g13558		2.582e-08	2.667e-08
g13559		1.359e-08	1.723e-08
g1356		1.724e-08	1.743e-08
g13560		1.768e-08	2.018e-08
g13561		8.476e-10	9.626e-10
g13562		3.444e-08	3.445e-08
g13563		9.767e-01	9.998e-01
g13564		9.089e-09	9.841e-09
g13565		1.772e-08	1.776e-08
g13566		2.490e-08	2.635e-08
g13567		9.628e-09	1.265e-08
g13568		8.643e-09	1.728e-08
g13569		2.583e-08	3.600e-08
g1357		9.812e-01	1.000e+00
g13570		3.333e-08	4.708e-08
g13571		8.650e-09	8.651e-09
g13572		9.738e-09	1.235e-08
g13573		8.640e-09	9.580e-09
g13574		9.759e-09	9.991e-09
g13575		1.009e-08	1.154e-08
g13576		1.765e-08	2.267e-08
g13577		8.629e-09	8.817e-09
g13578		5.946e-03	6.472e-03
g13579		3.467e-08	3.887e-08
g1358		2.110e-09	2.358e-09
g13580		2.963e-02	2.963e-02
g13581		1.434e-02	1.553e-02
g13582		2.123e-03	2.123e-03
g13583		1.925e-08	2.150e-08
g13584		8.530e-09	1.002e-08
g13585		1.789e-08	1.821e-08
g13586		1.741e-08	2.723e-08
g13587		1.825e-08	2.166e-08
g13588		2.550e-08	3.302e-08
g13589		7.533e-01	7.746e-01
g1359		1.774e-08	1.789e-08
g13590		8.696e-09	8.698e-09
g13591		9.208e-09	9.489e-09
g13592		5.191e-08	5.371e-08
g13593		1.390e-08	2.069e-08
g13594		9.640e-09	9.641e-09
g13595		3.537e-08	3.724e-08
g13596		1.828e-08	1.843e-08
g13597		1.723e-08	1.733e-08
g13598		1.755e-08	2.067e-08
g13599		4.341e-08	4.653e-08
g136		2.608e-08	2.666e-08
g1360		1.319e-01	1.341e-01
g13600		2.038e-08	2.278e-08
g13601		9.131e-09	9.785e-09
g13602		1.741e-08	1.869e-08
g13603		9.826e-09	1.181e-08
g13604		8.668e-01	9.880e-01
g13605		1.689e-08	1.745e-08
g13606		1.722e-08	1.743e-08
g13607		3.293e-02	4.079e-02
g13608		8.043e-01	9.512e-01
g13609		1.824e-08	1.854e-08
g1361		7.239e-01	8.085e-01
g13610		9.559e-09	1.098e-08
g13611		8.676e-09	8.679e-09
g13612		1.759e-08	1.801e-08
g13613		4.344e-09	8.204e-09
g13614		8.598e-09	1.704e-08
g13615		1.906e-08	2.500e-08
g13616		8.573e-09	8.947e-09
g13617		1.726e-08	1.747e-08
g13618		1.812e-08	1.960e-08
g13619		9.785e-09	1.121e-08
g1362		2.584e-08	4.171e-08
g13620		1.762e-08	2.312e-08
g13621		8.455e-01	9.988e-01
g13622		8.223e-09	9.120e-09
g13623		3.279e-08	3.522e-08
g13624		8.568e-01	9.995e-01
g13625		1.748e-08	1.825e-08
g13626		1.725e-08	1.885e-08
g13627		1.746e-08	2.010e-08
g13628		3.446e-08	3.587e-08
g13629		2.586e-08	2.749e-08
g1363		8.643e-09	8.643e-09
g13630		1.812e-08	2.135e-08
g13631		2.729e-08	2.905e-08
g13632		1.717e-08	2.439e-08
g13633		2.124e-09	3.058e-09
g13634		1.750e-08	1.824e-08
g13635		8.719e-03	1.091e-02
g13636		1.951e-08	1.972e-08
g13637		8.961e-09	9.063e-09
g13638		2.587e-08	2.981e-08
g13639		2.714e-08	3.223e-08
g1364		5.504e-01	7.415e-01
g13640		9.746e-01	9.996e-01
g13641		1.789e-08	1.825e-08
g13642		1.349e-08	1.665e-08
g13643		1.728e-08	1.871e-08
g13644		3.443e-08	3.736e-08
g13645		3.544e-08	3.681e-08
g13646		3.847e-04	4.281e-04
g13647		1.567e-08	1.591e-08
g13648		3.392e-08	3.562e-08
g13649		8.668e-09	8.765e-09
g1365		2.702e-08	2.848e-08
g13650		8.684e-09	8.688e-09
g13651		2.468e-08	2.567e-08
g13652		1.884e-08	1.992e-08
g13653		3.765e-08	4.016e-08
g13654		8.961e-09	8.973e-09
g13655		5.062e-09	1.044e-08
g13656		1.036e-08	1.039e-08
g13657		2.613e-08	3.248e-08
g13658		4.829e-04	5.139e-03
g13659		5.166e-08	5.241e-08
g1366		1.214e-08	1.815e-08
g13660		8.745e-05	5.080e-04
g13661		1.268e-08	1.996e-08
g13662		1.724e-08	1.987e-08
g13663		1.747e-08	1.749e-08
g13664		8.540e-09	1.066e-08
g13665		2.657e-08	2.722e-08
g13666		1.726e-08	1.783e-08
g13667		2.584e-08	3.018e-08
g13668		2.539e-01	2.539e-01
g13669		9.009e-09	1.037e-08
g1367		2.317e-08	2.364e-08
g13670		1.724e-08	1.846e-08
g13671		8.641e-09	8.641e-09
g13672		1.137e-08	1.263e-08
g13673		3.108e-08	3.519e-08
g13674		8.822e-09	8.862e-09
g13675		2.582e-08	2.850e-08
g13676		6.037e-10	9.631e-10
g13677		8.747e-04	1.120e-03
g13678		9.228e-09	9.886e-09
g13679		9.340e-01	9.708e-01
g1368		9.601e-09	1.366e-08
g13680		1.770e-08	1.806e-08
g13681		1.218e-10	1.231e-10
g13682		2.569e-08	2.792e-08
g13683		3.708e-10	3.903e-10
g13684		8.861e-09	8.897e-09
g13685		1.860e-08	1.967e-08
g13686		1.949e-10	2.671e-10
g13687		2.583e-08	2.931e-08
g13688		8.589e-09	8.870e-09
g13689		9.999e-01	9.999e-01
g1369		9.835e-01	1.000e+00
g13690		1.099e-01	1.298e-01
g13691		3.231e-08	4.573e-08
g13692		1.708e-08	2.346e-08
g13693		6.424e-01	9.995e-01
g13694		2.069e-08	2.314e-08
g13695		1.080e-04	1.321e-04
g13696		1.723e-08	1.732e-08
g13697		8.625e-09	8.625e-09
g13698		7.361e-09	7.361e-09
g13699		2.868e-10	5.444e-10
g137		9.133e-09	9.711e-09
g1370		4.681e-03	8.071e-03
g13700		1.046e-08	1.089e-08
g13701		6.078e-01	9.970e-01
g13702		8.615e-09	1.161e-08
g13703		9.948e-01	9.999e-01
g13704		2.603e-08	2.810e-08
g13705		9.169e-09	1.152e-08
g13706		1.847e-02	6.457e-02
g13707		8.372e-09	1.504e-08
g13708		1.205e-08	1.338e-08
g13709		1.089e-08	1.363e-08
g1371		9.499e-09	9.894e-09
g13710		1.036e-08	1.052e-08
g13711		3.808e-08	4.182e-08
g13712		2.822e-09	2.881e-09
g13713		3.713e-08	4.692e-08
g13714		1.757e-08	1.838e-08
g13715		2.584e-08	2.584e-08
g13716		1.664e-08	1.781e-08
g13717		8.894e-09	1.018e-08
g13718		1.726e-08	1.944e-08
g13719		9.377e-09	2.506e-08
g1372		1.960e-09	2.325e-09
g13720		9.249e-09	9.288e-09
g13721		1.726e-08	2.953e-08
g13722		8.754e-09	9.246e-09
g13723		4.565e-01	5.293e-01
g13724		2.585e-08	2.858e-08
g13725		1.020e-08	1.075e-08
g13726		4.809e-02	5.896e-02
g13727		1.788e-08	2.005e-08
g13728		7.051e-09	8.595e-09
g13729		2.349e-08	2.975e-08
g1373		1.880e-10	2.286e-10
g13730		3.442e-08	3.997e-08
g13731		1.945e-01	9.666e-01
g13732		2.571e-09	2.972e-09
g13733		5.625e-09	6.244e-09
g13734		3.904e-03	4.341e-03
g13735		8.620e-09	1.669e-08
g13736		2.080e-08	2.393e-08
g13737		2.339e-09	3.563e-09
g13738		1.775e-08	2.654e-08
g13739		9.232e-09	1.066e-08
g1374		9.348e-09	1.001e-08
g13740		3.590e-08	3.668e-08
g13741		2.009e-08	2.732e-08
g13742		2.820e-08	2.902e-08
g13743		3.444e-08	3.492e-08
g13744		2.572e-08	2.779e-08
g13745		6.848e-11	6.873e-11
g13746		2.406e-06	6.907e-05
g13747		9.407e-09	1.032e-08
g13748		8.650e-09	1.304e-08
g13749		6.751e-09	8.202e-09
g1375		1.235e-08	1.254e-08
g13750		8.772e-09	1.008e-08
g13751		8.352e-10	1.133e-09
g13752		2.614e-08	2.888e-08
g13753		7.964e-01	9.694e-01
g13754		3.233e-08	3.985e-08
g13755		2.587e-08	2.870e-08
g13756		1.756e-08	2.157e-08
g13757		2.585e-08	2.746e-08
g13758		1.746e-08	1.756e-08
g13759		1.334e-08	1.430e-08
g1376		4.264e-08	5.519e-08
g13760		2.774e-08	2.978e-08
g13761		3.439e-08	4.611e-08
g13762		8.612e-09	8.706e-09
g13763		1.724e-08	2.034e-08
g13764		1.792e-08	1.901e-08
g13765		9.127e-01	9.994e-01
g13766		7.342e-01	8.738e-01
g13767		1.847e-08	2.394e-08
g13768		1.168e-09	2.164e-09
g13769		8.660e-09	8.660e-09
g1377		3.556e-03	1.015e-02
g13770		2.152e-08	3.285e-08
g13771		4.307e-08	4.833e-08
g13772		1.685e-08	3.060e-08
g13773		2.042e-08	2.093e-08
g13774		1.763e-08	4.108e-08
g13775		2.749e-10	2.784e-10
g13776		3.482e-08	3.506e-08
g13777		1.747e-08	1.769e-08
g13778		4.375e-08	4.640e-08
g13779		1.724e-08	2.147e-08
g1378		8.654e-11	8.956e-11
g13780		2.007e-08	2.357e-08
g13781		2.584e-08	2.715e-08
g13782		2.584e-08	2.650e-08
g13783		2.584e-08	2.603e-08
g13784		8.654e-09	9.592e-09
g13785		7.998e-10	1.025e-09
g13786		3.506e-08	3.769e-08
g13787		3.729e-08	3.893e-08
g13788		2.752e-08	2.940e-08
g13789		8.896e-09	9.166e-09
g1379		1.439e-08	1.664e-08
g13790		9.207e-09	1.094e-08
g13791		3.450e-10	3.641e-10
g13792		1.920e-08	2.512e-08
g13793		9.308e-06	1.100e-05
g13794		1.771e-10	1.819e-10
g13795		1.883e-08	2.052e-08
g13796		8.831e-09	9.114e-09
g13797		8.540e-09	9.927e-09
g13798		1.725e-08	2.166e-08
g13799		2.584e-08	2.584e-08
g138		2.052e-08	2.570e-08
g1380		8.862e-09	1.696e-08
g13800		2.729e-08	3.319e-08
g13801		6.579e-01	9.177e-01
g13802		8.151e-10	9.316e-10
g13803		3.478e-08	4.116e-08
g13804		2.618e-08	2.759e-08
g13805		9.961e-01	9.996e-01
g13806		3.336e-02	9.353e-02
g13807		9.227e-09	1.039e-08
g13808		2.634e-08	4.437e-08
g13809		1.041e-08	1.219e-08
g1381		5.992e-11	6.196e-11
g13810		1.723e-08	1.760e-08
g13811		2.800e-08	2.936e-08
g13812		2.550e-10	2.619e-10
g13813		8.581e-09	8.867e-09
g13814		8.633e-09	8.728e-09
g13815		2.583e-08	2.621e-08
g13816		1.154e-09	1.566e-09
g13817		7.883e-10	1.261e-09
g13818		6.209e-10	6.223e-10
g13819		3.531e-08	4.357e-08
g1382		9.959e-01	9.999e-01
g13820		2.679e-08	2.850e-08
g13821		1.188e-08	1.277e-08
g13822		9.299e-09	9.514e-09
g13823		8.714e-09	9.662e-09
g13824		1.725e-08	1.772e-08
g13825		8.627e-09	8.627e-09
g13826		8.679e-09	8.774e-09
g13827		8.166e-09	1.194e-08
g13828		9.885e-01	9.994e-01
g13829		2.616e-08	2.819e-08
g1383		3.018e-08	3.297e-08
g13830		1.766e-08	1.766e-08
g13831		8.903e-09	9.394e-09
g13832		5.697e-11	5.917e-11
g13833		1.816e-08	2.605e-08
g13834		1.725e-08	1.753e-08
g13835		1.762e-08	1.791e-08
g13836		1.482e-10	1.773e-10
g13837		9.152e-09	2.042e-08
g13838		5.254e-10	6.389e-10
g13839		8.777e-03	9.910e-03
g1384		7.907e-09	1.130e-08
g13840		4.325e-09	4.892e-09
g13841		3.445e-08	3.511e-08
g13842		9.783e-09	1.601e-08
g13843		2.615e-08	2.818e-08
g13844		1.086e-08	1.197e-08
g13845		1.724e-08	1.940e-08
g13846		1.417e-10	1.658e-10
g13847		1.725e-08	2.035e-08
g13848		1.726e-08	2.400e-08
g13849		1.822e-08	1.935e-08
g1385		1.721e-08	2.862e-08
g13850		4.303e-08	4.463e-08
g13851		1.740e-08	1.968e-08
g13852		7.374e-10	1.181e-09
g13853		7.821e-11	8.848e-11
g13854		3.111e-02	5.983e-02
g13855		2.579e-08	2.975e-08
g13856		1.780e-08	1.914e-08
g13857		1.723e-08	2.024e-08
g13858		2.266e-09	8.769e-09
g13859		2.514e-10	2.585e-10
g1386		8.616e-09	1.237e-08
g13860		1.831e-08	1.978e-08
g13861		2.585e-08	2.642e-08
g13862		2.555e-08	3.410e-08
g13863		3.443e-08	3.707e-08
g13864		1.728e-08	1.728e-08
g13865		2.508e-10	3.377e-10
g13866		1.775e-08	1.910e-08
g13867		3.092e-10	3.432e-10
g13868		1.725e-08	2.045e-08
g13869		1.981e-10	2.109e-10
g1387		1.742e-08	2.131e-08
g13870		6.928e-04	1.082e-03
g13871		8.633e-09	8.918e-09
g13872		8.703e-01	8.703e-01
g13873		3.631e-03	3.631e-03
g13874		8.860e-09	1.828e-08
g13875		8.530e-09	8.903e-09
g13876		1.825e-01	2.022e-01
g13877		8.808e-10	1.164e-09
g13878		3.436e-08	4.127e-08
g13879		1.753e-08	1.795e-08
g1388		8.391e-09	8.391e-09
g13880		2.621e-08	2.718e-08
g13881		3.446e-08	4.360e-08
g13882		1.062e-08	1.294e-08
g13883		1.756e-08	1.817e-08
g13884		1.405e-08	1.537e-08
g13885		2.585e-08	2.698e-08
g13886		9.091e-09	9.746e-09
g13887		1.699e-08	1.927e-08
g13888		1.447e-08	2.719e-08
g13889		2.611e-08	3.192e-08
g1389		1.399e-08	1.775e-08
g13890		1.144e-08	1.260e-08
g13891		2.610e-08	3.586e-08
g13892		2.108e-01	3.034e-01
g13893		1.037e-08	1.137e-08
g13894		1.108e-10	1.110e-10
g13895		1.216e-08	1.438e-08
g13896		4.300e-08	4.451e-08
g13897		9.278e-01	9.997e-01
g13898		3.448e-09	4.430e-09
g13899		2.584e-08	3.378e-08
g139		4.273e-01	9.686e-01
g1390		7.798e-04	8.125e-04
g13900		1.708e-08	1.848e-08
g13901		9.110e-09	9.686e-09
g13902		9.517e-01	9.796e-01
g13903		7.815e-06	7.815e-06
g13904		3.409e-08	3.445e-08
g13905		1.723e-08	1.817e-08
g13906		3.598e-08	3.794e-08
g13907		6.346e-01	7.561e-01
g13908		2.671e-08	3.203e-08
g13909		8.883e-09	9.169e-09
g1391		1.869e-08	2.149e-08
g13910		1.770e-08	1.919e-08
g13911		8.860e-09	9.008e-09
g13912		3.559e-08	4.433e-08
g13913		1.867e-08	2.205e-08
g13914		1.994e-10	2.219e-10
g13915		4.308e-08	5.227e-08
g13916		8.832e-09	1.478e-08
g13917		9.776e-09	1.084e-08
g13918		2.183e-09	1.142e-08
g13919		2.586e-08	2.595e-08
g1392		2.887e-08	3.351e-08
g13920		2.583e-08	2.624e-08
g13921		1.153e-08	1.390e-08
g13922		9.374e-01	9.995e-01
g13923		1.132e-10	1.174e-10
g13924		8.673e-09	9.049e-09
g13925		2.896e-04	3.154e-04
g13926		3.117e-08	3.549e-08
g13927		3.642e-08	3.674e-08
g13928		1.716e-08	2.573e-08
g13929		1.707e-08	1.910e-08
g1393		8.623e-09	8.623e-09
g13930		8.830e-09	9.251e-09
g13931		2.586e-08	2.914e-08
g13932		1.806e-08	2.750e-08
g13933		1.723e-08	2.043e-08
g13934		8.670e-09	8.673e-09
g13935		3.269e-08	3.849e-08
g13936		1.724e-08	1.846e-08
g13937		2.584e-08	2.640e-08
g13938		7.515e-09	9.154e-09
g13939		2.003e-10	2.421e-10
g1394		8.790e-01	9.318e-01
g13940		3.634e-08	3.668e-08
g13941		9.990e-01	9.990e-01
g13942		8.597e-01	9.157e-01
g13943		1.437e-02	2.828e-02
g13944		1.753e-08	1.904e-08
g13945		8.839e-09	1.457e-08
g13946		1.292e-08	1.344e-08
g13947		8.730e-09	8.864e-09
g13948		8.677e-09	1.026e-08
g13949		1.844e-08	2.473e-08
g1395		3.443e-08	3.858e-08
g13950		1.881e-08	1.920e-08
g13951		2.271e-08	2.966e-08
g13952		2.871e-10	2.992e-10
g13953		2.601e-08	2.857e-08
g13954		3.597e-08	3.919e-08
g13955		8.648e-09	9.454e-09
g13956		1.724e-08	1.922e-08
g13957		1.000e+00	1.000e+00
g13958		1.725e-08	1.979e-08
g13959		8.081e-01	9.911e-01
g1396		4.099e-01	7.591e-01
g13960		2.561e-08	2.610e-08
g13961		8.656e-09	8.998e-09
g13962		8.984e-09	9.615e-09
g13963		9.423e-09	9.835e-09
g13964		1.769e-08	1.980e-08
g13965		2.617e-08	3.158e-08
g13966		1.138e-08	1.692e-08
g13967		4.304e-08	4.794e-08
g13968		9.847e-09	3.070e-08
g13969		2.597e-08	3.172e-08
g1397		2.161e-08	2.267e-08
g13970		3.443e-08	4.225e-08
g13971		2.631e-08	2.632e-08
g13972		9.648e-09	9.648e-09
g13973		2.607e-08	2.849e-08
g13974		9.960e-06	1.256e-05
g13975		2.392e-08	2.802e-08
g13976		1.597e-08	1.733e-08
g13977		3.966e-08	4.166e-08
g13978		9.712e-09	1.001e-08
g13979		1.526e-02	1.981e-02
g1398		3.446e-08	3.709e-08
g13980		1.723e-08	2.625e-08
g13981		1.596e-08	2.101e-08
g13982		2.207e-08	2.424e-08
g13983		8.665e-01	9.986e-01
g13984		2.867e-08	3.700e-08
g13985		1.726e-08	1.782e-08
g13986		8.825e-09	8.825e-09
g13987		1.397e-10	1.543e-10
g13988		9.490e-09	1.453e-08
g13989		1.772e-08	1.801e-08
g1399		1.301e-02	1.523e-02
g13990		2.615e-08	2.956e-08
g13991		3.120e-08	3.745e-08
g13992		1.559e-08	1.812e-08
g13993		2.684e-08	2.741e-08
g13994		2.066e-08	2.699e-08
g13995		1.511e-03	2.259e-03
g13996		3.473e-08	4.136e-08
g13997		1.920e-08	3.121e-08
g13998		7.924e-09	2.891e-08
g13999		1.009e-08	1.284e-08
g14		3.443e-08	3.839e-08
g140		3.446e-08	3.747e-08
g1400		1.004e-02	1.307e-02
